wred
7.8358e+06 ,0.0124 ,1 ,0
9.79125e+06 ,0.0279882 ,0.833532 ,0.166468
1.17432e+07 ,0.0367394 ,0.750335 ,0.249665
1.36979e+07 ,0.0323116 ,0.700301 ,0.299699
1.56518e+07 ,0.0289946 ,0.666948 ,0.333052

red

7.8358e+06 ,0.0124 ,1 ,0
9.79088e+06 ,0.0285619 ,0.833553 ,0.166447
1.17427e+07 ,0.0370716 ,0.750353 ,0.249647
1.36976e+07 ,0.0325717 ,0.700309 ,0.299691
1.56537e+07 ,0.0292019 ,0.666921 ,0.333079
